source,company,position_id,parent_position_id,job_requirement_id,position_intention_id,position_intention_name,position_name,position_url,position_req_code,batch_id,batch_name,category_name,family_code,family_name,data_source,work_locations,interview_locations,departments,circles,circle_codes,channels,feature_tags,publish_time,modify_time,graduation_from,graduation_to,requirement,description
alibaba,Alibaba,199903180003,,,,,研发工程师JAVA,https://campus-talent.alibaba.com/campus/position/199903180003,,100000540002,阿里巴巴2027届实习生,技术类,,,,北京 | 成都 | 广州 | 杭州 | 上海 | 深圳 | 西安,远程,,阿里巴巴控股集团 | 飞猪 | 阿里云 | 钉钉 | 千问C端事业群 | 高德地图 | 菜鸟集团 | 虎鲸文娱集团 | 阿里健康,80264 | 80279 | 60000 | 60002 | 60007 | 60006 | 80256 | 80259 | 60004,campus_group_official_site | campus_intranet_site_referral | new_campus_niuke_website | new_campus_shixiseng_website,,,1773240618000,1793491200000,1824940800000,"1. 热爱编程，熟练掌握但不限于JAVA/TypeScript/Python/GO/C/PHP/NET等编程语言中的一种或几种，有良好的编程习惯；
2. 熟悉网络编程和多线程编程，对TCP/IP，HTTP等网络协议有一定的理解，并了解XML和HTML语言；
3. 熟悉Unix/Linux/Win32环境下编程，熟练使用调试工具，并熟悉Perl，Python，shell等脚本语言；
4. 熟悉数据库技术，能够熟练编写SQL脚本，参与过MySql或Oracle应用开发项目；
5. 精通面向对象的设计原则和设计模式，对数据结构、算法有一定了解；
6. AI 技术栈储备： 熟悉主流大模型 API 调用（如 OpenAI, Claude, DeepSeek 等）及开源模型框架（如 LangChain, LlamaIndex）；了解模型微调（Fine-tuning）和推理加速（如 vLLM, SGLang）的基本概念者优先。
7. 学习能力强，对新事物保有好奇心，有良好的沟通能力和团队协同能力，善于独立思考并反思总结。","1. 参与基础软件的设计、开发和维护，如分布式文件系统、缓存系统、Key/Value存储系统、数据库、Linux操作系统和Java优化等；
2. 参与高性能分布式服务端程序的系统设计，为阿里巴巴的产品提供强有力的后台支持，在海量的网络访问和数据处理中，设计并设施最强大的解决方案；
3. 参与搜索引擎各个功能模块的设计和实现，构建高可靠性、高可用性、高可扩展性的体系结构，满足日趋复杂的业务需求；
4. 参与海量数据处理和开发，通过sql、pl/sql、java进行etl程序开发，满足商业上对数据的开发需求；    
5. 根据业务场景，有机会参与AI 工程化与应用落地，如负责大语言模型（LLM）在业务场景下的应用开发，包括但不限于 RAG（检索增强生成） 架构搭建、上下文工程优化以及 Agent（智能体） 工作流的设计与实现；
6. 根据业务场景，有机会参与全栈式业务交付，如参与“前端+后端”逻辑的端到端开发，利用AI编程工具（如 Cursor, Claude Code）高效实现多种开发语言的需求交付(java、typescript、python、go等)。"
alibaba,Alibaba,199903180004,,,,,研发工程师Golang/Python,https://campus-talent.alibaba.com/campus/position/199903180004,,100000540002,阿里巴巴2027届实习生,技术类,,,,北京 | 杭州 | 上海,远程,,阿里云 | 钉钉,80279 | 60002,campus_group_official_site | campus_intranet_site_referral | new_campus_niuke_website | new_campus_shixiseng_website,,,1773303846000,1793491200000,1824940800000,"1.计算机基础扎实，熟练掌握C/C++、Java、Golang、Rust、Python其中一种编程开发语言；
2.熟悉 Unix/Linux ,具备常见问题诊断能力；
3.对常用算法理解透彻，能够独立分析拆解业务问题转化为有效的工程方案；
4.善于沟通，乐于总结分享，良好的团队合作能力。

【加分项】
1.熟悉容器、K8S、ServiceMesh相关生态；
2.熟悉了解云计算，有过云平台使用经验或者实习经验；
3.有数据分析相关经验；
4.熟悉了解AI infra或者大模型，可通过AI提高工程、编程效率者优先。","1.参与稳定性建设，负责计划编排决策、资源诊断隔离、服务器及OS/Kernel的配置及资源管理等系统研发；
2.负责对接实时异常检测以及故障预测数据，建立大规模集群下的轮转编排能力, 建设基于数据决策的全链路故障隔离及周期轮转体系；
3.负责云产品底层系统的资源及配置管理。"
alibaba,Alibaba,199903180005,,,,,客户端开发工程师鸿蒙,https://campus-talent.alibaba.com/campus/position/199903180005,,100000540002,阿里巴巴2027届实习生,技术类,,,,北京 | 广州 | 杭州,远程,,千问C端事业群 | 虎鲸文娱集团,60007 | 80256,campus_group_official_site | campus_intranet_site_referral | new_campus_niuke_website | new_campus_shixiseng_website,,,1773751823000,1793491200000,1824940800000,"1. 掌握扎实的编程基础，包括数据结构、算法、计算机网络、操作系统等基础知识； 
2. 至少掌握一门主流的编程语言，如ArkTS，JS/TS，C、C++、Objective-C、Swift、Python等，熟悉ArkTS更佳； 
3. 具备良好的逻辑思维能力和问题解决能力，善于自主学习和探索新知识； 
4. 有HarmonyOS NEXT，Android 基础或项目经验者优先；
5. 对最新的 AI 技术有一定的学习和理解，有 AI 相关研发经验优先。","1. 负责鸿蒙端业务功能模块的设计与开发；
2. 结合数据指标驱动和分析，不断深化无线客户端/PC技术产品，优化客户端应用的性能以及提升客户端体验； 
3. 独立负责平台相关的 鸿蒙各设备，机型的适配和优化；
4. 移动平台技术研究与新技术新趋势探索。"
alibaba,Alibaba,199903180006,,,,,客户端开发工程师Android,https://campus-talent.alibaba.com/campus/position/199903180006,,100000540002,阿里巴巴2027届实习生,技术类,,,,北京 | 广州 | 杭州 | 上海,远程,,钉钉 | 千问C端事业群 | 虎鲸文娱集团,80279 | 60007 | 80256,campus_group_official_site | campus_intranet_site_referral | new_campus_niuke_website | new_campus_shixiseng_website,,,1773645302000,1793491200000,1824940800000,"1. 熟悉Android SDK以及相关配套工具；
2. 了解Android Framework层，并有一定Android源码阅读经验；
3. 具有ACM/OI等算法经历、对一些底层或框架（JVM/Android ROM/Linux/Flutter等）、以及行业技术（图片编解码/机器学习等）有深入了解者为佳（plus）；
4. 思维敏捷，可以应付各类编程复杂问题，并迅速给出解决方案;
5. 学习能力强，对新事物保有好奇心;有良好的沟通能力和团队协同能力；能与他人合作，共同完成目标。

【加分项】
1. 深刻了解移动客户端特性，有Android客户端开发经验，独立开发过 APP，有经历过大型APP的研发周期；
2. 除Android之外，具备其它方面开发经验者优先，如具有前端技能或脚本技能者优先；
3. 在校园内或互联网公司有相关实习或项目经历。","1. 负责无线客户端和SDK产品的架构设计和开发工作；
2. 结合数据指标驱动和分析，不断深化无线客户端技术产品，优化客户端应用的性能以及提升客户端体验；
3. 独立负责平台相关的 Android各机型的适配和优化；
4. 独立负责Android技术难题攻关，解决各种系统限制而导致一些技术和用户体验问题；
5. 移动平台技术研究与新技术新趋势探索。"
alibaba,Alibaba,199903180007,,,,,桌面端开发工程师Windows/Mac/Linux,https://campus-talent.alibaba.com/campus/position/199903180007,,100000540002,阿里巴巴2027届实习生,技术类,,,,杭州,远程,,钉钉,80279,campus_group_official_site | campus_intranet_site_referral | new_campus_niuke_website | new_campus_shixiseng_website,,,1773645888000,1793491200000,1824940800000,"1. 计算机及相关专业，或者酷爱着计算机以及互联网技术，热衷于解决挑战性的问题；
2. 具备跨团队沟通和协同能力，能够组织和协同多人推进项目或产品达成目标；
3. 熟悉数据结构和算法，熟练使用C/C++等编程语言；
4. 熟悉Win32/Linux环境下编程，并有相关开发经验，熟练使用调试工具，并熟悉某种脚本语言；
5. 熟悉网络编程和多线程编程，对TCP/IP，HTTP等网络协议有较深的理解。","1. 参与桌面端日常功能迭代开发工作；
2. 参与桌面端性能、体验优化、及质量监控评估体系建设； 
3. 参与桌面端基础UI组件以及C++跨平台基础架构设计, 推进研发效率； 
4. 参与客户端和服务端的交互协议的设计、实现和优化。"
alibaba,Alibaba,199903180008,,,,,编译器与计算机体系结构开发工程师,https://campus-talent.alibaba.com/campus/position/199903180008,,100000540002,阿里巴巴2027届实习生,技术类,,,,杭州 | 上海,远程,,阿里巴巴控股集团,60000,campus_group_official_site | campus_intranet_site_referral | new_campus_niuke_website | new_campus_shixiseng_website,,,1773240868000,1793491200000,1824940800000,"1. 具有良好的算法基础及软件编程能力；
2. 熟悉至少一门编程语言,C/C++；
3. 熟悉Linux/Unix系统环境；
4. 熟练掌握GCC、LLVM和Open64等编译架构中其中一种，并有一定的编译器开发经验；
5. 学习能力强，对新事物保有好奇心，并能快速适应新环境；有良好的沟通能力和团队协同能力；能与他人合作，共同完成目标。","1. 结合处理器微架构，深度优化编译系统的中后端，实现代码的高质量编译，构建处理器生态的核心竞争力；
2. 负责编译、计算机领域前沿技术的跟踪，处理器体系结构、指令集系统的设计及优化工作，实现处理器的高性能和高能效；
3. 研发AI编译器，异构加速引擎等，提供高性能、便捷的AI开发解决方案，降低AI应用的开发门槛。"
alibaba,Alibaba,199903180009,,,,,AI Agent 研发工程师-决策方向,https://campus-talent.alibaba.com/campus/position/199903180009,,100000540002,阿里巴巴2027届实习生,技术类,,,,北京 | 杭州 | 上海,远程,,阿里云 | 钉钉 | 菜鸟集团 | 虎鲸文娱集团 | 盒马,80279 | 80266 | 60007 | 60002 | 60006,campus_group_official_site | campus_intranet_site_referral | new_campus_niuke_website | new_campus_shixiseng_website,,,1773645931000,1793491200000,1824940800000,"1. 计算机、人工智能、数学等STEM相关专业硕士及以上学历，有深厚的数学与算法功底；
2. 精通Python，并至少熟练掌握 Java / C++ / Go 中的一种；熟练掌握 AutoGen, LangGraph 等AI相关框架，且具备底层源码级的定制开发能力，或者熟悉 React/Next.js 等前端框架；
3. 熟悉思维链及强化学习在推理中的应用，熟悉多模态索引及混合搜索技术，熟悉大规模非结构化数据的处理与自动化生成。

【加分项】
1. 在 GitHub 上有高星级的 Agent 相关开源项目或作为核心贡献者；
2. 在 NeurIPS, ICLR, AAAI 等顶级 AI 会议发表过关于推理或智能体方向的论文；
3. 对特定的下游行业有深厚的专业背景知识并熟悉AI应用。","1. 研发具备长程规划能力的调研 Agent。设计并实现多步推理（Reasoning）、自主信息采集（Web Browsing）、多源数据合成与矛盾校对的算法架构，提升 Agent 在处理复杂未知任务时的“认知深度”；
2. 结合专业知识，深入分析垂直领域的业务逻辑。支持领域工具集与 DSL，使 Agent 能够精准理解并执行专业性极高的业务需求，解决“最后一公里”的落地难题；
3. 负责长上下文（Long-context）优化、精确的工具调用（Tool Calling）以及记忆碎片管理。解决大规模 Agent 集群在实际生产环境中的延迟与稳定性问题；
4. 针对 Deep Research 和专业领域任务，自动构建多维度的评测 Benchmark，持续提升 Agent 的决策准确率和专业度。"
alibaba,Alibaba,199903180010,,,,,算法工程师-计算机视觉,https://campus-talent.alibaba.com/campus/position/199903180010,,100000540002,阿里巴巴2027届实习生,技术类,,,,北京 | 杭州 | 上海,远程,,阿里巴巴控股集团 | 淘天集团 | 通义实验室 | 钉钉 | 虎鲸文娱集团,80279 | 60007 | 60000 | 60001 | 80278,campus_group_official_site | campus_intranet_site_referral | new_campus_niuke_website | new_campus_shixiseng_website,,,1773240866000,1793491200000,1824940800000,"1. 极佳的工程实现能力，熟练掌握C/C++、Java、Python等至少一门语言；
2. 熟悉计算机视觉、机器学习、图像/视频分析与处理等相关领域技术和应用；
3. 学习能力强，对新事物保有好奇心，并能快速适应新环境；
4. 良好的沟通能力和团队协同能力；能与他人合作，共同完成目标；
5. 对所在领域有热情，相信方法总比困难多，善于独立思考并反思总结。 

【加分项】
1. 有ACM/ICPC、topcoder等编程比赛获奖经历；
2. 良好的科研能力，有发表在ICCV、CVPR、NeurIPS、ICML、TPAMI等国际顶级会议、期刊上的成果； 
3.良好的逻辑和数据分析能力，Kaggle、阿里天池大赛、以及相关学术会议组织的权威比赛获奖者优先。","1. 负责图像/视频的分析、诊断、搜索、合成等方面的算法研究、系统研发和产品开发，包括图像检测、图像分类、图像分割、图像跟踪、视频语义分析、人脸识别与分析、车辆与人员的检测识别与跟踪、工业与医学诊断、图像/视频搜索、页面分析与自动合成、OCR等；
2. 负责图像/视频相关算法的前沿技术探索，包括机器学习方法以及深度学习在机器视觉中的应用，以及计算机视觉与自然语言处理、计算机图形学等相关领域的联合创新。"
alibaba,Alibaba,199903180011,,,,,模拟设计工程师,https://campus-talent.alibaba.com/campus/position/199903180011,,100000540002,阿里巴巴2027届实习生,技术类,,,,上海 | 深圳,远程,,平头哥,80263,campus_group_official_site | campus_intranet_site_referral | new_campus_niuke_website | new_campus_shixiseng_website,,,1773653958000,1793491200000,1824940800000,"1、熟悉 Cadence ADE, Virtuoso，Spice, Matlab 等 EDA tools；
2、对模拟电路开发具备热忱，且遇到问题能勇于克服；
3、主动学习，团队合作，易于沟通。","1、设计模拟 IP 的子模块 Ex. DDR5, HBM3, 芯片互连 IP, PCIe5/6 等 IP 的子模块电路；
2、PLL, DLL, CDR, CTLE, DFE 等电路设计；
3、设计电源管理相关 IP. Ex. DC2DC (Buck 更佳）, LDO, 电源起始电路等；
4、设计模数转换电路(ADC) 给不同的应用场景. Ex. 电压感测器，温度感测器等；
5、根据项目需求设计 BGR, 运算放大器等，相关的模拟电路。"
alibaba,Alibaba,199903180012,,,,,AI数据平台研发工程师,https://campus-talent.alibaba.com/campus/position/199903180012,,100000540002,阿里巴巴2027届实习生,技术类,,,,北京 | 杭州,远程,,通义实验室 | 高德地图,60004 | 80278,campus_group_official_site | campus_intranet_site_referral | new_campus_niuke_website | new_campus_shixiseng_website,,,1773303846000,1793491200000,1824940800000,"1. 计算机相关专业本科及以上学历，有相关大规模分布式系统开发经验；
2. 熟悉多模态数据(图像、文本、音频等)的存储和处理技术；
3. 具有极其扎实的编程基础，精通Java/Go/Python（至少一种），对分布式计算（如Ray/Spark/Dask等）有深入理解和实战经验者优先。","1. 负责并实现高效率的文本/图文/音频/视频数据清洗、处理流程的核心算子，确保数据处理的高性能和高可靠性；
2. 负责构建高效、可扩展的流程编排及执行引擎，参与搭建可扩展的SaaS化语料清洗处理平台，支持百亿级全模态数据的快速清洗与处理；
3. 负责构建基于海量图文数据的搜索引擎，内容检索、多模态检索、RAG及性能&效果优化。"
